Linux 2.6.32-358.6.2.el6.x86_64 (lva1-app1774.prod) 	11/09/2014 	_x86_64_	(24 CPU)

09:36:28 AM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest     %idle
09:37:02 AM      14      2.00      0.00      3.00      0.00      0.00      0.00      0.00      0.00     95.00
09:37:02 AM      15      1.98      0.00      3.96      0.00      0.00      0.00      0.00      0.00     94.06
09:37:02 AM      16      0.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     99.00
09:37:02 AM      17      1.01      0.00      1.01      0.00      0.00      0.00      0.00      0.00     97.98
09:37:02 AM      18      1.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     98.00
09:37:02 AM      19      0.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     99.00
09:37:02 AM      20      1.98      0.00      0.99      0.00      0.00      0.00      0.00      0.00     97.03
09:37:02 AM      21      1.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     98.00
09:37:02 AM      22      2.02      0.00      1.01      0.00      0.00      0.00      0.00      0.00     96.97
09:37:02 AM      23      0.00      0.00      1.01      0.00      0.00      0.00      0.00      0.00     98.99

09:37:02 AM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest     %idle
09:37:03 AM     all      9.69      0.00      0.75      0.29      0.00      0.00      0.04      0.00     89.22
09:37:03 AM       0     68.69      0.00      1.01      2.02      0.00      0.00      0.00      0.00     28.28
09:37:03 AM       1      3.96      0.00      0.99      2.97      0.00      0.00      0.00      0.00     92.08
09:37:03 AM       2      1.00      0.00      1.00      1.00      0.00      0.00      0.00      0.00     97.00
09:37:03 AM       3      0.99      0.00      0.99      0.00      0.00      0.00      0.00      0.00     98.02
09:37:03 AM       4      1.01      0.00      0.00      0.00      0.00      0.00      0.00      0.00     98.99
09:37:03 AM       5      1.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     98.00
09:37:03 AM       6      4.04      0.00      0.00      0.00      0.00      0.00      0.00      0.00     95.96
09:37:03 AM       7      2.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     98.00
09:37:03 AM       8     33.33      0.00      0.00      0.00      0.00      0.00      0.00      0.00     66.67
09:37:03 AM       9     99.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      1.00
09:37:03 AM      10      0.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     99.00
09:37:03 AM      11      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
09:37:03 AM      12      2.00      0.00      1.00      2.00      0.00      0.00      0.00      0.00     95.00
09:37:03 AM      13      2.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     97.00
09:37:03 AM      14      1.01      0.00      2.02      0.00      0.00      0.00      0.00      0.00     96.97
09:37:03 AM      15      1.02      0.00      1.02      0.00      0.00      0.00      0.00      0.00     97.96
09:37:03 AM      16      2.94      0.00      1.96      0.00      0.00      0.00      0.00      0.00     95.10
09:37:03 AM      17      1.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     98.00
09:37:03 AM      18      2.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     97.00
09:37:03 AM      19      4.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     95.00
09:37:03 AM      20      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
09:37:03 AM      21      0.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     99.00
09:37:03 AM      22      3.00      0.00      2.00      0.00      0.00      0.00      0.00      0.00     95.00
09:37:03 AM      23      0.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     99.00

09:37:03 AM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest     %idle
09:37:04 AM     all     11.15      0.00      1.25      1.21      0.00      0.00      0.04      0.00     86.35
09:37:04 AM       0     40.00      0.00      1.00      5.00      0.00      0.00      0.00      0.00     54.00
09:37:04 AM       1      5.05      0.00      0.00     10.10      0.00      0.00      0.00      0.00     84.85
09:37:04 AM       2      4.04      0.00      0.00      0.00      0.00      0.00      0.00      0.00     95.96
09:37:04 AM       3      4.04      0.00      0.00      0.00      0.00      0.00      0.00      0.00     95.96
09:37:04 AM       4      8.91      0.00      0.99      0.00      0.00      0.00      0.00      0.00     90.10
09:37:04 AM       5     47.47      0.00      0.00      0.00      0.00      0.00      0.00      0.00     52.53
09:37:04 AM       6      7.92      0.00      1.98      0.00      0.00      0.00      0.00      0.00     90.10
09:37:04 AM       7      3.03      0.00      1.01      1.01      0.00      0.00      0.00      0.00     94.95
09:37:04 AM       8      3.00      0.00      2.00      0.00      0.00      0.00      0.00      0.00     95.00
09:37:04 AM       9     57.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     43.00
09:37:04 AM      10      3.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     96.00
09:37:04 AM      11     45.45      0.00      0.00      0.00      0.00      0.00      0.00      0.00     54.55
09:37:04 AM      12      5.05      0.00      2.02     12.12      0.00      0.00      0.00      0.00     80.81
09:37:04 AM      13      5.05      0.00      1.01      0.00      0.00      0.00      0.00      0.00     93.94
09:37:04 AM      14      5.00      0.00      6.00      0.00      0.00      0.00      0.00      0.00     89.00
09:37:04 AM      15      0.99      0.00      1.98      0.00      0.00      0.00      0.00      0.00     97.03
09:37:04 AM      16      2.02      0.00      3.03      0.00      0.00      0.00      0.00      0.00     94.95
09:37:04 AM      17      0.00      0.00      1.01      0.00      0.00      0.00      0.00      0.00     98.99
09:37:04 AM      18      4.00      0.00      2.00      0.00      0.00      0.00      0.00      0.00     94.00
09:37:04 AM      19      5.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     94.00
09:37:04 AM      20      6.00      0.00      2.00      0.00      0.00      0.00      0.00      0.00     92.00
09:37:04 AM      21      3.00      0.00      2.00      0.00      0.00      0.00      0.00      0.00     95.00
09:37:04 AM      22      0.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     99.00
09:37:04 AM      23      1.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     98.00

09:37:04 AM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest     %idle
09:37:05 AM     all      8.97      0.00      0.71      0.00      0.00      0.00      0.00      0.00     90.32
09:37:05 AM       0      0.00      0.00      2.00      0.00      0.00      0.00      0.00      0.00     98.00
09:37:05 AM       1      2.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     98.00
09:37:05 AM       2     38.61      0.00      0.99      0.00      0.00      0.00      0.00      0.00     60.40
09:37:05 AM       3      0.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     99.00
09:37:05 AM       4     60.61      0.00      0.00      0.00      0.00      0.00      0.00      0.00     39.39
09:37:05 AM       5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
09:37:05 AM       6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
09:37:05 AM       7      0.99      0.00      0.99      0.00      0.00      0.00      0.00      0.00     98.02
09:37:05 AM       8      0.99      0.00      0.00      0.00      0.00      0.00      0.00      0.00     99.01
09:37:05 AM       9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
09:37:05 AM      10      0.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     99.00
09:37:05 AM      11    100.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:37:05 AM      12      2.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     97.00
09:37:05 AM      13      2.97      0.00      1.98      0.00      0.00      0.00      0.00      0.00     95.05
09:37:05 AM      14      2.00      0.00      2.00      0.00      0.00      0.00      1.00      0.00     95.00
09:37:05 AM      15      2.04      0.00      2.04      0.00      0.00      0.00      0.00      0.00     95.92
09:37:05 AM      16      1.01      0.00      0.00      0.00      0.00      0.00      0.00      0.00     98.99
09:37:05 AM      17      1.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     98.00
09:37:05 AM      18      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
09:37:05 AM      19      1.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     99.00
09:37:05 AM      20      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
09:37:05 AM      21      0.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     99.00
09:37:05 AM      22      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
09:37:05 AM      23      0.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     99.00

09:37:05 AM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest     %idle
09:37:06 AM     all      9.18      0.00      1.04      0.13      0.00      0.00      0.00      0.00     89.65
09:37:06 AM       0      2.02      0.00      0.00      3.03      0.00      0.00      0.00      0.00     94.95
09:37:06 AM       1      1.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     99.00
09:37:06 AM       2      8.08      0.00      0.00      0.00      0.00      0.00      0.00      0.00     91.92
09:37:06 AM       3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
09:37:06 AM       4     92.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      8.00
09:37:06 AM       5      1.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     98.00
09:37:06 AM       6      4.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     96.00
09:37:06 AM       7      0.00      0.00      1.01      0.00      0.00      0.00      0.00      0.00     98.99
09:37:06 AM       8      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
09:37:06 AM       9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
09:37:06 AM      10     48.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     51.00
09:37:06 AM      11     52.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     48.00
09:37:06 AM      12      1.00      0.00      2.00      0.00      0.00      0.00      0.00      0.00     97.00
09:37:06 AM      13      1.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     98.00
09:37:06 AM      14      1.01      0.00      3.03      0.00      0.00      0.00      0.00      0.00     95.96
09:37:06 AM      15      1.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     98.00
09:37:06 AM      16      0.99      0.00      1.98      0.00      0.00      0.00      0.00      0.00     97.03
09:37:06 AM      17      0.00      0.00      1.01      0.00      0.00      0.00      0.00      0.00     98.99
09:37:06 AM      18      2.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     97.00
09:37:06 AM      19      2.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     97.00
09:37:06 AM      20      1.96      0.00      1.96      0.00      0.00      0.00      0.00      0.00     96.08
09:37:06 AM      21      1.01      0.00      3.03      0.00      0.00      0.00      0.00      0.00     95.96
09:37:06 AM      22      0.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     99.00
09:37:06 AM      23      0.00      0.00      1.01      0.00      0.00      0.00      0.00      0.00     98.99

09:37:06 AM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest     %idle
09:37:07 AM     all      9.65      0.00      0.75      0.13      0.00      0.00      0.00      0.00     89.48
09:37:07 AM       0      3.03      0.00      1.01      0.00      0.00      0.00      0.00      0.00     95.96
09:37:07 AM       1     70.00      0.00      1.00      1.00      0.00      0.00      0.00      0.00     28.00
09:37:07 AM       2     31.68      0.00      0.99      0.00      0.00      0.00      0.00      0.00     67.33
09:37:07 AM       3      1.01      0.00      0.00      0.00      0.00      0.00      0.00      0.00     98.99
09:37:07 AM       4      2.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     97.00
09:37:07 AM       5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
09:37:07 AM       6      0.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     99.00
09:37:07 AM       7      3.03      0.00      0.00      1.01      0.00      0.00      0.00      0.00     95.96
09:37:07 AM       8      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
09:37:07 AM       9    100.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:37:07 AM      10      0.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     99.00
09:37:07 AM      11      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
09:37:07 AM      12      4.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     95.00
09:37:07 AM      13      4.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     95.00
09:37:07 AM      14      2.97      0.00      2.97      0.00      0.00      0.00      0.00      0.00     94.06
09:37:07 AM      15      1.00      0.00      2.00      0.00      0.00      0.00      0.00      0.00     97.00
09:37:07 AM      16      4.00      0.00      2.00      0.00      0.00      0.00      0.00      0.00     94.00
09:37:07 AM      17      1.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     98.00
09:37:07 AM      18      1.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     98.00
09:37:07 AM      19      1.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     98.00
09:37:07 AM      20      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
09:37:07 AM      21      0.00      0.00      0.99      0.00      0.00      0.00      0.00      0.00     99.01
09:37:07 AM      22      3.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     96.00
09:37:07 AM      23      0.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     99.00

09:37:07 AM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest     %idle
09:37:08 AM     all     10.88      0.00      1.21      0.00      0.00      0.00      0.00      0.00     87.91
09:37:08 AM       0     15.15      0.00      2.02      0.00      0.00      0.00      0.00      0.00     82.83
09:37:08 AM       1      5.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     95.00
09:37:08 AM       2      3.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     97.00
09:37:08 AM       3      3.96      0.00      0.99      0.00      0.00      0.00      0.00      0.00     95.05
09:37:08 AM       4     32.32      0.00      0.00      0.00      0.00      0.00      0.00      0.00     67.68
09:37:08 AM       5      3.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     97.00
09:37:08 AM       6      4.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     95.00
09:37:08 AM       7      3.96      0.00      0.99      0.00      0.00      0.00      0.00      0.00     95.05
09:37:08 AM       8     96.08      0.00      0.98      0.00      0.00      0.00      0.00      0.00      2.94
09:37:08 AM       9      2.97      0.00      0.99      0.00      0.00      0.00      0.00      0.00     96.04
09:37:08 AM      10      3.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     96.00
09:37:08 AM      11      2.97      0.00      0.00      0.00      0.00      0.00      0.00      0.00     97.03
09:37:08 AM      12     54.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     45.00
09:37:08 AM      13      5.00      0.00      2.00      0.00      0.00      0.00      0.00      0.00     93.00
09:37:08 AM      14      4.04      0.00      3.03      0.00      0.00      0.00      0.00      0.00     92.93
09:37:08 AM      15      2.00      0.00      2.00      0.00      0.00      0.00      0.00      0.00     96.00
09:37:08 AM      16      0.00      0.00      2.02      0.00      0.00      0.00      0.00      0.00     97.98
09:37:08 AM      17      2.00      0.00      3.00      0.00      0.00      0.00      0.00      0.00     95.00
09:37:08 AM      18      3.03      0.00      1.01      0.00      0.00      0.00      0.00      0.00     95.96
09:37:08 AM      19      5.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     94.00
09:37:08 AM      20      4.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     95.00
09:37:08 AM      21      3.03      0.00      3.03      0.00      0.00      0.00      0.00      0.00     93.94
09:37:08 AM      22      0.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     99.00
09:37:08 AM      23      1.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     98.00

09:37:08 AM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest     %idle
09:37:09 AM     all      8.60      0.00      1.55      0.88      0.00      0.00      0.04      0.00     88.93
09:37:09 AM       0     38.61      0.00      9.90     14.85      0.00      0.00      0.00      0.00     36.63
09:37:09 AM       1      8.08      0.00      1.01      4.04      0.00      0.00      0.00      0.00     86.87
09:37:09 AM       2      1.01      0.00      1.01      0.00      0.00      0.00      0.00      0.00     97.98
09:37:09 AM       3     10.10      0.00      2.02      0.00      0.00      0.00      0.00      0.00     87.88
09:37:09 AM       4      0.99      0.00      0.99      0.00      0.00      0.00      0.00      0.00     98.02
09:37:09 AM       5      1.01      0.00      0.00      0.00      0.00      0.00      0.00      0.00     98.99
09:37:09 AM       6      3.00      0.00      3.00      0.00      0.00      0.00      0.00      0.00     94.00
09:37:09 AM       7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
09:37:09 AM       8    100.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:37:09 AM       9      1.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     99.00
09:37:09 AM      10      1.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     99.00
09:37:09 AM      11      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
09:37:09 AM      12     21.21      0.00      5.05      2.02      0.00      0.00      0.00      0.00     71.72
09:37:09 AM      13      2.02      0.00      0.00      0.00      0.00      0.00      0.00      0.00     97.98
09:37:09 AM      14      6.06      0.00      5.05      0.00      0.00      0.00      0.00      0.00     88.89
09:37:09 AM      15      1.00      0.00      2.00      0.00      0.00      0.00      0.00      0.00     97.00
09:37:09 AM      16      0.99      0.00      0.99      0.00      0.00      0.00      0.00      0.00     98.02
09:37:09 AM      17      1.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     98.00
09:37:09 AM      18      1.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     98.00
09:37:09 AM      19      1.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     98.00
09:37:09 AM      20      0.00      0.00      0.00      1.00      0.00      0.00      0.00      0.00     99.00
09:37:09 AM      21      0.99      0.00      0.99      0.00      0.00      0.00      0.00      0.00     98.02
09:37:09 AM      22      7.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     92.00
09:37:09 AM      23      0.99      0.00      0.99      0.00      0.00      0.00      0.00      0.00     98.02

09:37:09 AM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest     %idle
09:37:10 AM     all      8.56      0.00      1.71      0.58      0.00      0.00      0.08      0.00     89.06
09:37:10 AM       0     40.82      0.00      3.06      1.02      0.00      0.00      1.02      0.00     54.08
09:37:10 AM       1      9.00      0.00      5.00      5.00      0.00      0.00      0.00      0.00     81.00
09:37:10 AM       2      1.98      0.00      1.98      6.93      0.00      0.00      0.00      0.00     89.11
09:37:10 AM       3     15.00      0.00      6.00      0.00      0.00      0.00      0.00      0.00     79.00
09:37:10 AM       4      1.01      0.00      0.00      0.00      0.00      0.00      0.00      0.00     98.99
09:37:10 AM       5      2.02      0.00      0.00      0.00      0.00      0.00      0.00      0.00     97.98
09:37:10 AM       6      4.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     95.00
09:37:10 AM       7      1.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     98.00
09:37:10 AM       8    100.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:37:10 AM       9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
09:37:10 AM      10      0.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     99.00
09:37:10 AM      11      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
09:37:10 AM      12     16.16      0.00      1.01      1.01      0.00      0.00      0.00      0.00     81.82
09:37:10 AM      13      5.00      0.00      4.00      0.00      0.00      0.00      0.00      0.00     91.00
09:37:10 AM      14      2.02      0.00      4.04      0.00      0.00      0.00      0.00      0.00     93.94
09:37:10 AM      15      1.01      0.00      2.02      0.00      0.00      0.00      0.00      0.00     96.97
09:37:10 AM      16      0.00      0.00      1.01      0.00      0.00      0.00      0.00      0.00     98.99
09:37:10 AM      17      1.00      0.00      2.00      0.00      0.00      0.00      0.00      0.00     97.00
09:37:10 AM      18      2.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     97.00
09:37:10 AM      19      3.00      0.00      2.00      0.00      0.00      0.00      0.00      0.00     95.00
09:37:10 AM      20      0.99      0.00      0.99      0.00      0.00      0.00      0.00      0.00     98.02
09:37:10 AM      21      1.00      0.00      2.00      0.00      0.00      0.00      0.00      0.00     97.00
09:37:10 AM      22      0.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     99.00
09:37:10 AM      23      0.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     99.00

09:37:10 AM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest     %idle
09:37:11 AM     all      9.91      0.00      1.46      0.25      0.00      0.00      0.00      0.00     88.38
09:37:11 AM       0     30.00      0.00      4.00      2.00      0.00      0.00      1.00      0.00     63.00
09:37:11 AM       1     12.00      0.00      5.00      0.00      0.00      0.00      0.00      0.00     83.00
09:37:11 AM       2      7.07      0.00      0.00      0.00      0.00      0.00      0.00      0.00     92.93
09:37:11 AM       3      6.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     93.00
09:37:11 AM       4      5.05      0.00      0.00      0.00      0.00      0.00      0.00      0.00     94.95
09:37:11 AM       5      5.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     94.00
09:37:11 AM       6      6.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     93.00
09:37:11 AM       7      6.00      0.00      1.00      4.00      0.00      0.00      0.00      0.00     89.00
09:37:11 AM       8     98.99      0.00      0.00      0.00      0.00      0.00      0.00      0.00      1.01
09:37:11 AM       9      5.05      0.00      0.00      0.00      0.00      0.00      0.00      0.00     94.95
09:37:11 AM      10      5.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     94.00
09:37:11 AM      11      4.95      0.00      0.99      0.00      0.00      0.00      0.00      0.00     94.06
09:37:11 AM      12      5.94      0.00      1.98      0.00      0.00      0.00      0.00      0.00     92.08
09:37:11 AM      13      7.07      0.00      4.04      0.00      0.00      0.00      0.00      0.00     88.89
09:37:11 AM      14      7.07      0.00      2.02      0.00      0.00      0.00      0.00      0.00     90.91
09:37:11 AM      15      1.01      0.00      6.06      0.00      0.00      0.00      0.00      0.00     92.93
09:37:11 AM      16      1.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     98.00
09:37:11 AM      17      1.01      0.00      1.01      0.00      0.00      0.00      0.00      0.00     97.98
09:37:11 AM      18      4.95      0.00      0.99      0.00      0.00      0.00      0.00      0.00     94.06
09:37:11 AM      19      5.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     94.00
09:37:11 AM      20      6.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     94.00
09:37:11 AM      21      5.05      0.00      2.02      0.00      0.00      0.00      0.00      0.00     92.93
09:37:11 AM      22      0.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     99.00
09:37:11 AM      23      1.02      0.00      0.00      0.00      0.00      0.00      0.00      0.00     98.98

09:37:11 AM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest     %idle
09:37:12 AM     all      8.41      0.00      1.71      0.33      0.00      0.00      0.08      0.00     89.46
09:37:12 AM       0     13.00      0.00      3.00      3.00      0.00      0.00      0.00      0.00     81.00
09:37:12 AM       1      6.00      0.00      1.00      3.00      0.00      0.00      0.00      0.00     90.00
09:37:12 AM       2      6.00      0.00      2.00      0.00      0.00      0.00      0.00      0.00     92.00
09:37:12 AM       3      2.04      0.00      1.02      0.00      0.00      0.00      0.00      0.00     96.94
09:37:12 AM       4     24.24      0.00      2.02      0.00      0.00      0.00      0.00      0.00     73.74
09:37:12 AM       5      2.04      0.00      0.00      0.00      0.00      0.00      0.00      0.00     97.96
09:37:12 AM       6      6.00      0.00      2.00      0.00      0.00      0.00      0.00      0.00     92.00
09:37:12 AM       7      4.00      0.00      1.00      1.00      0.00      0.00      0.00      0.00     94.00
09:37:12 AM       8    100.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:37:12 AM       9      4.95      0.00      0.99      0.00      0.00      0.00      0.00      0.00     94.06
09:37:12 AM      10      1.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     98.00
09:37:12 AM      11      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
09:37:12 AM      12      8.08      0.00      0.00      1.01      0.00      0.00      1.01      0.00     89.90
09:37:12 AM      13      4.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     95.00
09:37:12 AM      14      3.96      0.00      3.96      0.00      0.00      0.00      0.99      0.00     91.09
09:37:12 AM      15      4.00      0.00     11.00      0.00      0.00      0.00      1.00      0.00     84.00
09:37:12 AM      16      1.98      0.00      1.98      0.00      0.00      0.00      0.00      0.00     96.04
09:37:12 AM      17      1.02      0.00      1.02      0.00      0.00      0.00      0.00      0.00     97.96
09:37:12 AM      18      1.01      0.00      1.01      0.00      0.00      0.00      0.00      0.00     97.98
09:37:12 AM      19      3.03      0.00      1.01      0.00      0.00      0.00      0.00      0.00     95.96
09:37:12 AM      20      1.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     98.00
09:37:12 AM      21      1.98      0.00      3.96      0.00      0.00      0.00      0.00      0.00     94.06
09:37:12 AM      22      1.01      0.00      0.00      0.00      0.00      0.00      0.00      0.00     98.99
09:37:12 AM      23      0.00      0.00      1.98      0.00      0.00      0.00      0.00      0.00     98.02

09:37:12 AM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest     %idle
09:37:13 AM     all      8.52      0.00      0.88      0.13      0.00      0.00      0.08      0.00     90.39
09:37:13 AM       0      6.12      0.00      2.04      0.00      0.00      0.00      0.00      0.00     91.84
09:37:13 AM       1      5.05      0.00      0.00      1.01      0.00      0.00      0.00      0.00     93.94
09:37:13 AM       2      1.01      0.00      1.01      0.00      0.00      0.00      0.00      0.00     97.98
09:37:13 AM       3     25.25      0.00      1.01      0.00      0.00      0.00      1.01      0.00     72.73
09:37:13 AM       4      0.98      0.00      0.98      0.00      0.00      0.00      0.98      0.00     97.06
09:37:13 AM       5      1.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     98.00
09:37:13 AM       6      2.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     97.00
09:37:13 AM       7      2.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     98.00
09:37:13 AM       8    100.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:37:13 AM       9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
09:37:13 AM      10      0.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     99.00
09:37:13 AM      11      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
09:37:13 AM      12      3.03      0.00      1.01      0.00      0.00      0.00      0.00      0.00     95.96
09:37:13 AM      13      0.99      0.00      0.99      0.00      0.00      0.00      0.00      0.00     98.02
09:37:13 AM      14      2.04      0.00      3.06      0.00      0.00      0.00      0.00      0.00     94.90
09:37:13 AM      15     17.53      0.00      1.03      0.00      0.00      0.00      0.00      0.00     81.44
09:37:13 AM      16      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
09:37:13 AM      17     29.29      0.00      1.01      0.00      0.00      0.00      0.00      0.00     69.70
09:37:13 AM      18      2.97      0.00      0.99      0.00      0.00      0.00      0.00      0.00     96.04
09:37:13 AM      19      3.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00     96.00
09:37:13 AM      20      1.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     99.00
09:37:13 AM      21      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
