Linux 2.6.32-131.4.1.el6.x86_64 (esv4-app133.stg) 	02/23/2012 	_x86_64_	(24 CPU)

09:29:18 PM  pgpgin/s pgpgout/s   fault/s  majflt/s  pgfree/s pgscank/s pgscand/s pgsteal/s    %vmeff
10:39:28 PM 140985.22   9434.48  18797.54      1.48  69155.67      0.00  52393.10  52170.94     99.58
10:39:30 PM 128019.80  10748.51  20293.56      1.49  58174.75      0.00  38119.80  38309.90    100.50
10:39:32 PM 114356.65  14634.98  19601.97      0.99  44190.15      0.00  25802.96  25802.96    100.00
10:39:34 PM 123170.30  12580.20  19188.12      0.50  45546.04      0.00  26800.00  26794.55     99.98
10:39:36 PM 112624.63  20097.04  19242.86      0.49  40280.79      0.00  23117.24  23111.33     99.97
10:39:38 PM 119073.89  12468.97  14396.06      0.49  43524.14      0.00  28917.24  28912.32     99.98
10:39:40 PM 129040.80  12847.76  22582.59      0.50  46147.26      0.00  25585.07  25582.59     99.99
10:39:42 PM 118003.98  10214.93  18942.79      6.97  48395.52      0.00  31531.34  31528.36     99.99
10:39:44 PM 101716.26  16256.16  21144.33      0.00  43909.36      0.00  24440.39  24440.39    100.00
10:39:46 PM  98973.40  13618.72  19260.10      0.99  39115.76      0.00  22147.78  22146.31     99.99
10:39:48 PM 115073.27  10463.37  21873.27      0.50  33740.59      0.00  14843.07  14843.07    100.00
10:39:50 PM 114561.58  10651.23  18864.04      0.00  32291.13      0.00  14101.48  14099.51     99.99
10:39:52 PM  97170.30  13277.72  22327.23      0.50  40592.08      0.00  19367.82  19357.92     99.95
10:39:54 PM  95911.33   9369.46  22041.87      0.00  44944.33      0.00  24804.43  24796.06     99.97
10:39:56 PM  92348.51   9536.63 101527.23      5.94  58629.70      0.00  13900.99  13897.52     99.98
10:39:58 PM  91525.85   9040.49  21756.59      6.34  84374.15      0.00  21930.24  21924.39     99.97
10:40:00 PM  81916.83  10569.80  24204.46      0.99  35908.42      0.00  14263.86  14263.37    100.00
10:40:02 PM  89306.40  13637.44  17482.76      8.37  43250.25      0.00  21885.22  21879.31     99.97
10:40:04 PM 101929.41  10610.78  22318.14      0.49  40801.47      0.00  20969.12  20925.98     99.79
10:40:06 PM  77301.49  11156.22  19991.54      3.98  58826.37      0.00  17995.02  17980.10     99.92
10:40:08 PM  83439.60   9806.44  22424.26      0.99  38805.94      0.00  19009.90  18915.84     99.51
10:40:10 PM  84202.99  18266.67  23217.91      1.00  46954.23      0.00  20973.13  20890.55     99.61
10:40:12 PM  57180.39   9160.29  17985.78      1.96  27012.25      0.00   9447.06   9438.24     99.91
10:40:14 PM  75139.81   8641.75  21500.00      0.49  33954.37      0.00  15109.71  14725.73     97.46
10:40:16 PM  58403.94  21198.03  22571.43      0.49  34545.32      0.00  11732.02  11663.05     99.41
10:40:18 PM  66912.87   9913.37  21303.47      0.00  33204.95      0.00  14103.96  14098.02     99.96
10:40:20 PM  59114.85  21884.16  21073.76      2.48  33015.35      0.00  12030.20  11735.64     97.55
10:40:22 PM  64941.18   9494.61  19972.55      0.49  37847.06      0.00  10204.41   9943.63     97.44
10:40:24 PM  56407.88  10107.39  20876.35      0.00  25423.15      0.00   5547.78   5534.48     99.76
10:40:26 PM  55073.27  27312.38  21784.65      0.99  31220.79      0.00   9187.13   9051.98     98.53
10:40:28 PM  57600.00   9900.00  20940.20      0.00  30687.25      0.00  12045.59  11989.71     99.54
10:40:30 PM  52364.36  25360.40  24445.05      0.99  32613.37      0.00   7247.03   7243.07     99.95
10:40:32 PM  44673.89  16329.06  20302.96      0.00  26712.81      0.00   8187.19   8149.75     99.54
10:40:34 PM  47625.37   9986.83  19253.17      0.00  32589.27      0.00  14496.59  14488.78     99.95
10:40:36 PM  58920.20  24611.82  21377.34      0.49  40478.33      0.00  14687.68  14669.46     99.88
10:40:38 PM  43507.39   8935.96  23589.66      0.00  30553.20      0.00   9125.12   8994.58     98.57
10:40:40 PM 291938.92   7082.27  60015.27      6.90 118963.55      0.00  63043.84  62939.41     99.83
10:40:42 PM 267328.00  23326.00  61284.00      3.00 133925.00      0.00  71822.50  71646.00     99.75
10:40:44 PM 281447.06   5168.63  76756.37      1.96 136783.33      0.00  60509.80  60431.86     99.87
10:40:46 PM 254116.83  13794.55  52459.41      2.97 183036.63      0.00  69702.97  69548.02     99.78
10:40:48 PM 227756.44   4819.80  35194.55      2.48 165839.60      0.00  82402.97  82316.83     99.90
10:40:50 PM 316557.21   5969.65  77353.73      1.99 134719.40      0.00  60452.24  60373.13     99.87
10:40:52 PM 307691.09  13869.80  94898.02      1.49 166332.18      0.00  67352.97  66318.81     98.46
10:40:54 PM 233287.13   6415.84  59952.97      0.99 117869.80      0.00  58956.44  57948.51     98.29
10:40:56 PM 233538.31  11462.69 151058.71      4.48 166431.34      0.00  62178.61  61828.36     99.44
10:40:58 PM 208762.56   5405.42  68406.40      0.99 123414.29      0.00  52741.38  52681.77     99.89
10:41:00 PM 238610.84   6286.21 100299.51      0.49 141919.70      0.00  43658.13  43610.84     99.89
10:41:02 PM 228423.88  14225.87  52820.90      1.49 102462.69      0.00  45553.73  45327.86     99.50
10:41:04 PM 210702.97   5625.74  54793.56      1.98 144495.05      0.00  59480.69  59404.46     99.87
10:41:06 PM 246815.92   9470.65  83574.13      5.97 121823.88      0.00  35712.44  35529.35     99.49
10:41:08 PM 283283.17   4732.67 119892.08      1.49 158701.49      0.00  38373.27  38333.17     99.90
10:41:10 PM 192475.25   7014.85  61687.13      2.48 141221.29      0.00  48911.88  48888.61     99.95
10:41:12 PM 185787.06  10742.29  52477.61      1.49  80521.89      0.00  27808.96  27780.60     99.90
10:41:14 PM 239673.63   6175.12  71935.32      2.49 120972.14      0.00  47282.09  47025.87     99.46
10:41:16 PM 156466.02   8109.22  77066.50      0.97 108894.17      0.00  30893.69  30857.28     99.88
10:41:18 PM 202550.50   6176.24  39499.50      0.50  85710.89      0.00  45728.22  45699.50     99.94
10:41:20 PM 230587.06   5838.31  73294.53      0.00 109625.37      0.00  38451.24  38116.92     99.13
10:41:22 PM 214141.29  10469.15  89140.80      1.00 134387.56      0.00  44535.32  44492.04     99.90
10:41:24 PM 189900.99   7111.88  67652.97      4.95 112970.30      0.00  47517.33  47096.53     99.11
10:41:26 PM 226262.07   6912.32  63395.57      0.49 107921.18      0.00  47304.43  46638.42     98.59
10:41:28 PM 188719.21   6016.75  77211.33      2.96 122929.06      0.00  49784.73  49705.91     99.84
10:41:30 PM 179685.15   6060.40  73434.16      3.96 129682.18      0.00  53315.84  53025.74     99.46
10:41:32 PM 136728.36  12760.70 111654.23      2.99 165447.76      0.00  39649.25  39551.24     99.75
10:41:34 PM 163378.22   6856.44  45829.70      0.00  85694.55      0.00  38153.96  38087.62     99.83
10:41:36 PM 211164.36   9451.98  74782.18      7.43 113045.05      0.00  42173.27  41850.99     99.24
10:41:38 PM 158302.49   5876.62  73160.20      4.48 117008.96      0.00  44358.21  44165.17     99.56
10:41:40 PM 145684.31   7901.96  39993.14      1.96  74644.12      0.00  36026.96  35592.65     98.79
10:41:42 PM 140061.08   9481.77  45709.36      0.49  93836.45      0.00  39257.64  39177.34     99.80
10:41:44 PM 187188.12   6830.69  93385.64      0.50 135611.39      0.00  46097.03  45564.36     98.84
10:41:46 PM 165657.43   8190.59  79670.30      1.98 122167.33      0.00  44648.51  44334.16     99.30
10:41:48 PM 165956.65   8046.31  97482.27      2.96 136990.15      0.00  42491.63  42355.67     99.68
10:41:50 PM 152082.76  10620.20  66286.21      2.46 102792.12      0.00  39383.25  38873.40     98.71
10:41:52 PM 170489.11  15003.47  94180.69      0.50 136711.88      0.00  43888.61  43060.40     98.11
10:41:54 PM 132647.06   7715.69  58750.98      0.49  89708.33      0.00  33267.16  33144.61     99.63
10:41:56 PM 158652.00  12405.00 133363.50      4.00 122791.50      0.00  46691.00  46228.00     99.01
10:41:58 PM 122656.16   6602.46  83024.14      3.45 117235.96      0.00  36769.95  36385.71     98.96
10:42:00 PM 133600.00   6584.16  56006.93      2.48  86050.50      0.00  31993.56  31584.65     98.72
10:42:02 PM 150603.96  17479.70  50086.63      0.00  83369.80      0.00  32182.18  31892.08     99.10
10:42:04 PM 154021.67   6766.50  56538.42      0.00  95473.40      0.00  41950.74  41528.08     98.99
10:42:06 PM 125633.33  12195.10  67039.71      2.94  98163.73      0.00  32724.02  32094.61     98.08
10:42:08 PM 156551.72   6427.59  83472.41      2.96 125258.62      0.00  45051.72  44622.66     99.05
10:42:10 PM 162380.10   7277.61  77236.32      1.00 118609.45      0.00  43782.09  43233.33     98.75
10:42:12 PM 108980.20  13651.49  62686.14      0.99  85961.88      0.00  25705.45  25527.72     99.31
10:42:14 PM 105558.82  10613.73  60431.37      0.49  85438.24      0.00  25530.39  25384.80     99.43
10:42:16 PM 134374.26  11854.46  84600.50      0.50 118768.32      0.00  36076.24  36033.17     99.88
10:42:18 PM 136782.27  10018.72  60613.79      3.45 100776.85      0.00  36039.90  35950.74     99.75
10:42:20 PM  97542.29  12504.48  66170.65      3.48 103545.27      0.00  28722.89  28684.58     99.87
10:42:22 PM 113267.33  16076.24  70788.61      1.49  96655.94      0.00  27404.95  27323.76     99.70
10:42:24 PM 119907.84   9707.84  57931.37      0.49  86614.22      0.00  31171.08  31037.75     99.57
10:42:26 PM 140255.45  12046.53  44928.22      1.98  88886.14      0.00  44092.08  43973.76     99.73
10:42:28 PM  97298.04  10505.88  47852.45      1.47  79109.31      0.00  33352.45  33303.92     99.85
10:42:30 PM 107672.00  13031.00  78344.00      0.00  93660.50      0.00  17617.00  17568.50     99.72
10:42:32 PM 123094.12  20915.20  79102.94      4.41 107554.90      0.00  32442.65  32389.22     99.84
10:42:34 PM 115742.57  12657.43  72315.84      3.47 103733.66      0.00  32364.36  32338.12     99.92
10:42:36 PM  88417.73  14419.21  86599.51      1.48 110651.23      0.00  22733.00  22626.11     99.53
10:42:38 PM 128956.00  14911.00  57338.50      1.50  93166.00      0.00  38011.00  37968.00     99.89
10:42:40 PM 102189.27  10936.59  96283.41      0.98 116816.10      0.00  23220.49  23182.93     99.84
10:42:42 PM 125388.00  13190.00  70521.50      0.00 106369.00      0.00  36797.00  36768.50     99.92
10:42:44 PM 143480.98   8979.51  57290.24      5.37  87261.46      0.00  34400.49  34246.83     99.55
10:42:46 PM 107877.83  17269.95  58187.19      1.97  90427.59      0.00  30637.44  30485.71     99.50
10:42:48 PM 189546.53   7791.09  94116.34      0.99 140932.18      0.00  49383.17  49039.11     99.30
10:42:50 PM 130567.49   7269.95 110908.37      1.48 149497.04      0.00  42432.51  42325.62     99.75
10:42:52 PM 140591.13   9189.66 150721.67      3.45 179218.72      0.00  29792.61  29734.98     99.81
10:42:54 PM 123552.48   8267.33 133205.45      0.99 163785.64      0.00  33089.60  32915.84     99.47
10:42:56 PM 126939.90   7066.01 168216.75      2.46 179247.78      0.00  33687.19  33586.70     99.70
10:42:58 PM 128871.64  12488.06 173920.90      1.49 175365.17      0.00  38461.19  38319.90     99.63
10:43:00 PM 114601.96   6936.76 122631.86      8.33 145703.92      0.00  25933.82  25862.25     99.72
10:43:02 PM 108801.97  16404.93 146485.22      5.42 173461.08      0.00  27204.43  26986.21     99.20
10:43:04 PM  85113.30   7820.69 143657.14      1.48 164871.43      0.00  23576.85  23465.52     99.53
10:43:06 PM  17882.59   1414.43  21488.56      0.00  24287.56      0.00   6387.06   6361.19     99.59
10:43:08 PM     72.00   7992.00   8393.00      2.00   6563.00      0.00      0.00      0.00      0.00
10:43:10 PM 112603.96   5755.94  19114.36      1.98  44097.52      0.00  26774.75  26622.28     99.43
10:43:12 PM 221607.96   9888.56  26698.51      3.98 122756.72      0.00  76136.82  75876.62     99.66
10:43:14 PM 194522.77   5006.93  40463.37      3.47 149958.42      0.00  79512.38  78933.66     99.27
10:43:16 PM 248004.00   6067.00  25533.50      5.00 106089.00      0.00  85129.00  84563.50     99.34
10:43:18 PM 223106.47   8926.37  42494.53      4.98 103381.09      0.00  64925.37  63768.16     98.22
10:43:20 PM 192780.20   3259.41  33047.03      2.97  73594.55      0.00  44341.58  44132.18     99.53
10:43:22 PM 226043.78  18121.39  47336.82      4.48 123407.46      0.00  75572.64  75247.26     99.57
10:43:24 PM 234475.25   5260.40  38821.29      7.92 122978.71      0.00  88474.26  87980.69     99.44
10:43:26 PM 183976.12   6323.88  39647.76      3.98 188543.28      0.00  60423.88  59978.61     99.26
10:43:28 PM 228398.02   9741.58  38200.00      3.96 151209.41      0.00  81499.01  81367.33     99.84
10:43:30 PM 181279.21   3847.52  32444.55      0.00  72246.04      0.00  41721.29  41413.86     99.26
10:43:32 PM 210725.12  14837.93  65287.68      1.48 117318.72      0.00  54985.71  54850.25     99.75
10:43:34 PM 223077.23   7599.01  50073.27      0.99 119250.50      0.00  72779.70  72613.86     99.77
10:43:36 PM 197708.37  13092.12  47580.79      7.39  92523.15      0.00  48544.83  48282.76     99.46
10:43:38 PM 200045.54   6199.01  59006.44      1.49 104155.94      0.00  49310.89  48709.90     98.78
10:43:40 PM 206798.02  14353.47  33952.48      4.95  91974.75      0.00  59765.84  59340.59     99.29
10:43:42 PM 222774.26   7664.36  55778.71      2.48 143845.54      0.00  54167.82  53588.61     98.93
10:43:44 PM 214843.78   8268.66  75570.65      4.98 149340.30      0.00  60330.85  60015.42     99.48
10:43:46 PM 189156.86   7248.04  70820.10      3.43 126267.16      0.00  58825.98  58433.33     99.33
10:43:48 PM 194568.00  15779.00  75391.00      3.50 122815.00      0.00  50268.50  49757.50     98.98
10:43:50 PM 213776.24   6228.71  48227.23      7.43  97178.71      0.00  51021.78  50457.92     98.89
10:43:52 PM 196595.02  19481.09  68836.32      0.50 105847.76      0.00  38223.88  38020.40     99.47
10:43:54 PM 172108.37   6083.74  51119.21      0.99  92982.27      0.00  44808.87  44747.29     99.86
10:43:56 PM 180719.21   6637.44  51122.17      0.49  92149.75      0.00  44057.64  43702.46     99.19
10:43:58 PM 170554.00  16705.50 120685.50      7.00 129971.50      0.00  39892.50  39749.50     99.64
10:44:00 PM 189682.76   6159.11  75894.58      2.46 115512.81      0.00  42868.97  42649.75     99.49
10:44:02 PM 154746.53  16354.46  47172.77      0.00  80760.89      0.00  33587.13  33537.62     99.85
10:44:04 PM 175564.53   6325.12  73015.27      2.46 102572.41      0.00  32973.89  32384.73     98.21
10:44:06 PM 156330.69  13318.32  55785.64      0.99  84094.06      0.00  31234.16  30896.53     98.92
10:44:08 PM 184575.12  12318.41  72290.05      3.48 103861.19      0.00  35020.40  34505.47     98.53
10:44:10 PM 136326.73   8103.47  40193.56      0.50  87429.70      0.00  34958.42  34015.35     97.30
10:44:12 PM 150384.16  10768.32  55586.63      0.99 109023.27      0.00  38617.33  37896.04     98.13
10:44:14 PM 143869.31  13090.10  41296.53      1.49  82455.45      0.00  41704.95  41498.51     99.51
10:44:16 PM 176803.96  11456.44  68228.71      6.93  90714.36      0.00  25450.50  25156.44     98.84
10:44:18 PM 138572.55  16537.25  65843.63      0.49  87512.25      0.00  24333.82  23799.02     97.80
10:44:20 PM 141034.48   8679.80  45949.75      2.46  82461.08      0.00  38984.73  38777.34     99.47
10:44:22 PM 149749.75  16048.28  45486.21      0.49  74758.62      0.00  31014.29  30729.06     99.08
10:44:24 PM 127680.00  10068.00  45842.00      0.00  66702.00      0.00  23682.50  22717.50     95.93
10:44:26 PM 143625.62   9953.20  52249.75      1.48  75642.86      0.00  24635.96  24575.37     99.75
10:44:28 PM 131759.61  18197.04  64044.83      1.48 113030.05      0.00  41234.48  40990.15     99.41
10:44:30 PM 111692.61   7932.02  73325.12      1.48 100618.23      0.00  30376.85  29831.53     98.20
10:44:32 PM 138105.47  20812.44  62183.58      3.48  90734.33      0.00  31289.05  31219.90     99.78
10:44:34 PM 129512.87  18687.13  80746.04      1.98 118348.51      0.00  39012.87  38200.00     97.92
10:44:36 PM 145442.36   8864.53  69934.48      0.49 106094.58      0.00  36162.56  36041.38     99.66
10:44:38 PM 149221.67  18331.03  96533.99      1.97 135253.20      0.00  41647.78  40916.75     98.24
10:44:40 PM 121867.33  12436.63  56674.26      0.99  84929.70      0.00  32022.77  31333.66     97.85
10:44:42 PM 116900.00  15715.00  79798.00      0.50 111110.50      0.00  31270.00  31141.00     99.59
10:44:44 PM  99923.15  13117.24  33826.11      3.94  64674.38      0.00  33585.22  33084.24     98.51
10:44:46 PM 114401.98  13550.50  56287.13      3.96  92954.46      0.00  32695.05  32317.33     98.84
10:44:48 PM 135256.86  11497.06  55869.61      0.49  89363.73      0.00  31342.16  31050.49     99.07
10:44:50 PM 111702.97  13190.10  53535.64      2.48  81693.56      0.00  31009.41  30538.12     98.48
10:44:52 PM 129550.98  12324.02  52416.67      0.49  85900.49      0.00  34405.88  33736.27     98.05
10:44:54 PM 105318.23   7666.01  49651.23      0.99  76099.51      0.00  28576.85  28067.00     98.22
10:44:56 PM  88903.41   7122.44  59615.12      3.41  81415.12      0.00  24265.37  23972.20     98.79
10:44:58 PM  82824.12  14664.82 130692.46     13.57 100642.21      0.00  24843.22  24730.15     99.54
10:45:00 PM 116612.81   6680.30  56611.82      0.00  83937.44      0.00  28632.02  28199.51     98.49
10:45:02 PM  99947.06  19898.04  68933.82      5.39  96461.76      0.00  29365.20  29185.78     99.39
10:45:04 PM  93730.69   6785.15  72918.81      2.48  97900.00      0.00  26799.50  26667.82     99.51
10:45:06 PM  97005.94  15165.84  67620.79      0.99  93124.26      0.00  29475.74  29158.91     98.93
