Linux 2.6.32 (machine1) 	02/23/2012 	_x86_64_	(24 CPU)

09:29:18 PM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest     %idle
09:58:48 PM     all      0.06      0.00      0.12      0.00      0.00      0.00      0.00      0.00     99.82
09:58:50 PM     all      0.04      0.00      0.16      0.00      0.00      0.00      0.00      0.00     99.79
09:58:52 PM     all      0.06      0.00      0.13      0.00      0.00      0.00      0.00      0.00     99.81
09:58:54 PM     all      0.06      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.79
09:58:56 PM     all      0.04      0.00      0.12      0.02      0.00      0.00      0.00      0.00     99.82
09:58:58 PM     all      0.06      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.80
09:59:00 PM     all      0.04      0.00      0.17      0.00      0.00      0.00      0.00      0.00     99.79
09:59:02 PM     all      0.04      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.82
09:59:04 PM     all      0.04      0.00      0.17      0.00      0.00      0.00      0.00      0.00     99.79
09:59:06 PM     all      0.06      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.79
09:59:08 PM     all      0.04      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.81
09:59:10 PM     all      0.06      0.00      0.12      0.00      0.00      0.00      0.00      0.00     99.81
09:59:12 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.81
09:59:14 PM     all      0.06      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.79
09:59:16 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.81
09:59:18 PM     all      0.04      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.81
09:59:20 PM     all      0.04      0.00      0.17      0.00      0.00      0.00      0.00      0.00     99.79
09:59:22 PM     all      0.06      0.00      0.14      0.45      0.00      0.00      0.00      0.00     99.34
09:59:24 PM     all      0.06      0.00      0.19      0.00      0.00      0.00      0.00      0.00     99.75
09:59:26 PM     all      0.04      0.00      0.13      0.00      0.00      0.00      0.00      0.00     99.83
09:59:28 PM     all      0.06      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.80
09:59:30 PM     all      0.06      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.79
09:59:32 PM     all      0.12      0.00      0.32      0.00      0.00      0.00      0.00      0.00     99.56
09:59:34 PM     all      0.28      0.00      0.93      0.00      0.00      0.00      0.00      0.00     98.79
09:59:36 PM     all      0.06      0.00      0.13      0.00      0.00      0.00      0.00      0.00     99.81
09:59:38 PM     all      0.04      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.82
09:59:40 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.81
09:59:42 PM     all      0.04      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.81
09:59:44 PM     all      0.06      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.79
09:59:46 PM     all      0.06      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.80
09:59:48 PM     all      0.06      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.78
09:59:50 PM     all      0.04      0.00      0.15      0.02      0.00      0.00      0.00      0.00     99.79
09:59:52 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.81
09:59:54 PM     all      0.06      0.00      0.17      0.00      0.00      0.00      0.00      0.00     99.77
09:59:56 PM     all      0.02      0.00      0.15      0.00      0.00      0.00      0.02      0.00     99.81
09:59:58 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.81
10:00:00 PM     all      0.06      0.00      0.12      0.00      0.00      0.00      0.00      0.00     99.81
10:00:02 PM     all      0.39      0.00      0.31      1.93      0.00      0.00      0.00      0.00     97.37
10:00:04 PM     all      0.08      0.00      0.19      0.69      0.00      0.00      0.00      0.00     99.03
10:00:06 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.81
10:00:08 PM     all      0.85      0.00      0.34      0.30      0.00      0.00      0.00      0.00     98.51
10:00:10 PM     all      0.26      0.00      0.26      0.09      0.00      0.00      0.02      0.00     99.38
10:00:12 PM     all      0.06      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.79
10:00:14 PM     all      0.06      0.00      0.17      0.02      0.00      0.00      0.00      0.00     99.75
10:00:16 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.81
10:00:18 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.81
10:00:20 PM     all      0.06      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.80
10:00:22 PM     all      0.04      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.81
10:00:24 PM     all      0.06      0.00      0.17      0.00      0.00      0.00      0.00      0.00     99.77
10:00:26 PM     all      0.04      0.00      0.13      0.00      0.00      0.00      0.00      0.00     99.83
10:00:28 PM     all      0.06      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.79
10:00:30 PM     all      1.02      0.00      0.14      0.00      0.00      0.00      0.00      0.00     98.84
10:00:32 PM     all      0.04      0.00      0.17      0.00      0.00      0.00      0.00      0.00     99.79
10:00:34 PM     all      0.33      0.00      0.98      0.00      0.00      0.00      0.00      0.00     98.69
10:00:36 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.81
10:00:38 PM     all      0.04      0.00      0.17      0.00      0.00      0.00      0.00      0.00     99.79
10:00:40 PM     all      0.06      0.00      0.13      0.00      0.00      0.00      0.00      0.00     99.81
10:00:42 PM     all      0.04      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.82
10:00:44 PM     all      0.04      0.00      0.19      0.00      0.00      0.00      0.00      0.00     99.77
10:00:46 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.81
10:00:48 PM     all      0.06      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.79
10:00:50 PM     all      0.04      0.00      0.16      0.02      0.00      0.00      0.00      0.00     99.78
10:00:52 PM     all      0.04      0.00      0.13      0.00      0.00      0.00      0.00      0.00     99.83
10:00:54 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.81
10:00:56 PM     all      0.06      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.79
10:00:58 PM     all      0.14      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.72
10:01:00 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.81
10:01:02 PM     all      0.06      0.00      0.17      0.08      0.00      0.00      0.00      0.00     99.69
10:01:04 PM     all      0.04      0.00      0.17      0.00      0.00      0.00      0.00      0.00     99.79
10:01:06 PM     all      0.06      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.79
10:01:08 PM     all      0.06      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.80
10:01:10 PM     all      0.06      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.79
10:01:12 PM     all      0.06      0.00      0.13      0.00      0.00      0.00      0.00      0.00     99.81
10:01:14 PM     all      0.04      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.82
10:01:16 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.80
10:01:18 PM     all      0.04      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.82
10:01:20 PM     all      0.06      0.00      0.16      0.00      0.00      0.00      0.00      0.00     99.78
10:01:22 PM     all      0.07      0.00      0.13      0.00      0.00      0.00      0.00      0.00     99.80
10:01:24 PM     all      0.04      0.00      0.17      0.00      0.00      0.00      0.00      0.00     99.79
10:01:26 PM     all      0.06      0.00      0.12      0.02      0.00      0.00      0.00      0.00     99.80
10:01:28 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.81
10:01:30 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.81
10:01:32 PM     all      0.04      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.81
10:01:34 PM     all      0.32      0.00      0.99      0.00      0.00      0.00      0.00      0.00     98.70
10:01:36 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.81
10:01:38 PM     all      0.02      0.00      0.16      0.00      0.00      0.00      0.00      0.00     99.82
10:01:40 PM     all      0.04      0.00      0.13      0.00      0.00      0.00      0.00      0.00     99.83
10:01:42 PM     all      0.06      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.79
10:01:44 PM     all      0.06      0.00      0.16      0.00      0.00      0.00      0.00      0.00     99.78
10:01:46 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.81
10:01:48 PM     all      0.04      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.81
10:01:50 PM     all      0.06      0.00      0.12      0.00      0.00      0.00      0.00      0.00     99.82
10:01:52 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.81
10:01:54 PM     all      0.06      0.00      0.13      0.00      0.00      0.00      0.00      0.00     99.81
10:01:56 PM     all      0.06      0.00      0.12      0.02      0.00      0.00      0.00      0.00     99.79
10:01:58 PM     all      0.06      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.80
10:02:00 PM     all      0.04      0.00      0.12      0.00      0.00      0.00      0.00      0.00     99.83
10:02:02 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.81
10:02:04 PM     all      0.04      0.00      0.17      0.00      0.00      0.00      0.00      0.00     99.79
10:02:06 PM     all      0.04      0.00      0.13      0.00      0.00      0.00      0.00      0.00     99.83
10:02:08 PM     all      0.06      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.80
10:02:10 PM     all      0.04      0.00      0.16      0.00      0.00      0.00      0.00      0.00     99.80
10:02:12 PM     all      0.06      0.00      0.13      0.00      0.00      0.00      0.00      0.00     99.81
10:02:14 PM     all      0.06      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.80
10:02:16 PM     all      0.06      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.78
10:02:18 PM     all      0.06      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.79
10:02:20 PM     all      0.04      0.00      0.14      0.02      0.00      0.00      0.00      0.00     99.80
10:02:22 PM     all      0.06      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.79
10:02:24 PM     all      0.04      0.00      0.17      0.00      0.00      0.00      0.00      0.00     99.79
10:02:26 PM     all      0.04      0.00      0.15      0.00      0.00      0.00      0.00      0.00     99.81
10:02:28 PM     all      0.04      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.82
10:02:30 PM     all      0.04      0.00      0.14      0.00      0.00      0.00      0.00      0.00     99.81
10:02:32 PM     all      0.08      0.00      0.13      0.00      0.00      0.00      0.00      0.00     99.79
